file,model,language,n,has_boxed,extracted,correct,extracted_but_wrong,unparsed
logs/2026-08-05T13-23-03-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_mztARPDhkkCG5BNubvorMa.eval,vllm/Qwen/Qwen2.5-0.5B-Instruct,dan,500,123,200,8,192,0
logs/2026-08-05T13-23-03-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_mSY6fxRGcd7WwEEe8tb3Fz.eval,vllm/Qwen/Qwen2.5-0.5B-Instruct,deu,500,384,398,26,372,0
logs/2026-08-05T13-23-04-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_VVaCqmgwrMEnr9e8CC2VGy.eval,vllm/Qwen/Qwen2.5-0.5B-Instruct,est,500,97,280,3,277,0
logs/2026-08-05T13-23-04-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_meEC9c37pkvUpNBKnX9x8r.eval,vllm/Qwen/Qwen2.5-0.5B-Instruct,jpn,500,142,174,5,169,0
logs/2026-08-05T14-26-11-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_XKFjrug3q7Q8oSjWVKVCWf.eval,vllm/Qwen/Qwen2.5-1.5B-Instruct,dan,500,334,341,63,278,0
logs/2026-08-05T14-26-11-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_C65E5EQRvNbtX3qM8NcXFK.eval,vllm/Qwen/Qwen2.5-1.5B-Instruct,deu,500,434,437,179,258,0
logs/2026-08-05T14-26-12-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_Rdg5FBgP528NtMzrJMFZJK.eval,vllm/Qwen/Qwen2.5-1.5B-Instruct,est,500,331,364,9,355,0
logs/2026-08-05T14-26-12-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_jg6oqSg88RAY9BgvThQtLG.eval,vllm/Qwen/Qwen2.5-1.5B-Instruct,jpn,500,299,307,99,208,0
logs/2026-08-05T14-56-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_Cv9GPxyfRtjdf5TsiwyYUf.eval,vllm/Qwen/Qwen2.5-3B-Instruct,dan,500,482,485,261,224,0
logs/2026-08-05T14-57-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_3sJXrdbeBEfha9iCTvRJpT.eval,vllm/Qwen/Qwen2.5-3B-Instruct,deu,500,498,498,336,162,0
logs/2026-08-05T14-57-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_ZMXiaKpdvQnfgbPKbaqyza.eval,vllm/Qwen/Qwen2.5-3B-Instruct,est,500,404,420,97,323,0
logs/2026-08-05T14-57-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_kcEscRFAWdUX59Tz7iVWYs.eval,vllm/Qwen/Qwen2.5-3B-Instruct,jpn,500,495,496,290,206,0
logs/2026-08-05T15-26-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_GiZzafjWKXAqMY3qUVodHu.eval,vllm/Qwen/Qwen2.5-7B-Instruct,dan,500,500,500,418,82,0
logs/2026-08-05T15-26-58-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_kDHBvFFHoW8uFmfuhsaWXh.eval,vllm/Qwen/Qwen2.5-7B-Instruct,deu,500,499,499,425,74,0
logs/2026-08-05T15-26-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_M3cXg9vZjc7kiopvVSuxzq.eval,vllm/Qwen/Qwen2.5-7B-Instruct,est,500,498,500,299,201,0
logs/2026-08-05T15-26-59-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_g9WyX7dgUoECYmLBwJfdMc.eval,vllm/Qwen/Qwen2.5-7B-Instruct,jpn,500,499,499,383,116,0
logs/2026-08-05T15-49-32-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_6poJyDfRW72Speb3tgUZTb.eval,vllm/Qwen/Qwen2.5-14B-Instruct,dan,500,500,500,449,51,0
logs/2026-08-05T15-49-32-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_9Z97XsxHNfe6k4HVP5SRiW.eval,vllm/Qwen/Qwen2.5-14B-Instruct,deu,500,500,500,447,53,0
logs/2026-08-05T15-49-33-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_KY3ssm7CsiQ9qnmERUZtej.eval,vllm/Qwen/Qwen2.5-14B-Instruct,est,500,500,500,375,125,0
logs/2026-08-05T15-49-33-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_46WDPtpsu8QtKibmJfduQU.eval,vllm/Qwen/Qwen2.5-14B-Instruct,jpn,500,499,499,419,80,0
logs/2026-08-05T16-20-36-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_gUh92rzka9q7ZmT6wNsjGS.eval,vllm/Qwen/Qwen2.5-32B-Instruct,dan,500,500,500,459,41,0
logs/2026-08-05T16-20-37-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_TCQ4UGm2zDevZE9o6DFQ9F.eval,vllm/Qwen/Qwen2.5-32B-Instruct,deu,500,500,500,460,40,0
logs/2026-08-05T16-20-37-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_4HfH3TMjMXttTvCT4rhJwj.eval,vllm/Qwen/Qwen2.5-32B-Instruct,est,500,500,500,430,70,0
logs/2026-08-05T16-20-37-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_NE56kqHRoRurLtv7NDRFPT.eval,vllm/Qwen/Qwen2.5-32B-Instruct,jpn,500,500,500,452,48,0
logs/2026-08-05T17-16-52-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_cbfwK9GfZbqr2zGpnDyyhp.eval,vllm/Qwen/Qwen2.5-0.5B-Instruct,dan,500,141,217,5,212,0
logs/2026-08-05T17-16-52-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_EnLkrxrrXYCZeEoiieG5sP.eval,vllm/Qwen/Qwen2.5-0.5B-Instruct,deu,500,376,391,37,354,0
logs/2026-08-05T17-16-52-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_9x9WuiBRJAammc9Cq2LCWx.eval,vllm/Qwen/Qwen2.5-0.5B-Instruct,jpn,500,134,173,8,165,0
logs/2026-08-05T17-16-53-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_kkNz6WsiaofYoVaUPEPvAn.eval,vllm/Qwen/Qwen2.5-0.5B-Instruct,est,500,87,285,7,278,0
logs/2026-08-05T18-19-31-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_5XVayro2rUtRzptSfSJk9d.eval,vllm/Qwen/Qwen2.5-1.5B-Instruct,dan,500,341,344,65,279,0
logs/2026-08-05T18-19-31-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_DxpDUg22wGCq2rY92NyBKk.eval,vllm/Qwen/Qwen2.5-1.5B-Instruct,deu,500,437,440,174,266,0
logs/2026-08-05T18-19-32-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_esJ4Jy3HBhKjUFrRKUqzob.eval,vllm/Qwen/Qwen2.5-1.5B-Instruct,est,500,340,376,12,364,0
logs/2026-08-05T18-19-32-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_Y3BeeznfdAAaRxFr4xmgRa.eval,vllm/Qwen/Qwen2.5-1.5B-Instruct,jpn,500,304,309,95,214,0
logs/2026-08-05T18-50-33-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_Fy5f5g6tzSLkvcmdkQnYgY.eval,vllm/Qwen/Qwen2.5-3B-Instruct,dan,500,481,482,262,220,0
logs/2026-08-05T18-50-34-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_TH6AmukLXzyVRHqivEUUbq.eval,vllm/Qwen/Qwen2.5-3B-Instruct,deu,500,498,498,334,164,0
logs/2026-08-05T18-50-34-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_Zkfd5gWUbxsYoZuJLQfTKy.eval,vllm/Qwen/Qwen2.5-3B-Instruct,jpn,500,499,499,278,221,0
logs/2026-08-05T18-50-35-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_hfYgrn5gNJEFJD8RmCEihC.eval,vllm/Qwen/Qwen2.5-3B-Instruct,est,500,394,412,84,328,0
logs/2026-08-05T19-18-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_QkSAx62jFqjhvMT98Yi7rF.eval,vllm/Qwen/Qwen2.5-7B-Instruct,dan,500,498,498,405,93,0
logs/2026-08-05T19-18-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_JPuGu6J668zz8izWnfzHVQ.eval,vllm/Qwen/Qwen2.5-7B-Instruct,deu,500,499,499,416,83,0
logs/2026-08-05T19-18-14-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_NZL7x3k8YpgZPSS9oAgN65.eval,vllm/Qwen/Qwen2.5-7B-Instruct,jpn,500,499,499,385,114,0
logs/2026-08-05T19-18-15-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_FjsdMTPd4Cn2xM38a6YYKB.eval,vllm/Qwen/Qwen2.5-7B-Instruct,est,500,499,499,288,211,0
logs/2026-08-05T19-38-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_WCP8Fd7y5dqQcejui8JeWt.eval,vllm/Qwen/Qwen2.5-14B-Instruct,dan,500,500,500,442,58,0
logs/2026-08-05T19-38-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_ELEaZkoE4EYnJXkwcxMnav.eval,vllm/Qwen/Qwen2.5-14B-Instruct,deu,500,500,500,446,54,0
logs/2026-08-05T19-38-25-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_T54E95zYKYDESBuAZRXnmS.eval,vllm/Qwen/Qwen2.5-14B-Instruct,jpn,500,500,500,431,69,0
logs/2026-08-05T19-38-26-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_7v2ZfYJ6Yq7eQuzb6dShyc.eval,vllm/Qwen/Qwen2.5-14B-Instruct,est,500,500,500,381,119,0
logs/2026-08-05T20-08-48-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_nqUeAu9yKoTMJHBb3z6rHv.eval,vllm/Qwen/Qwen2.5-32B-Instruct,dan,500,500,500,463,37,0
logs/2026-08-05T20-08-48-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_fsn3Tu42pouL8JP9WTxpPU.eval,vllm/Qwen/Qwen2.5-32B-Instruct,deu,500,500,500,462,38,0
logs/2026-08-05T20-08-49-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_Kg7cVm64DmmQRVXotqWr4F.eval,vllm/Qwen/Qwen2.5-32B-Instruct,est,500,500,500,434,66,0
logs/2026-08-05T20-08-49-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_g983BCcLCcTZ5TzqGhjCu9.eval,vllm/Qwen/Qwen2.5-32B-Instruct,jpn,500,500,500,462,38,0
logs/2026-08-05T20-52-43-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_8tKMcxjieUEKZsVwk8Z4Lo.eval,vllm/Qwen/Qwen2.5-72B-Instruct,dan,500,500,500,470,30,0
logs/2026-08-05T20-52-44-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_ZYcebUDitbvqsWKCkp8BHq.eval,vllm/Qwen/Qwen2.5-72B-Instruct,deu,500,500,500,466,34,0
logs/2026-08-05T20-52-44-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_nEXccy8vo2CQhRL93U5ae6.eval,vllm/Qwen/Qwen2.5-72B-Instruct,jpn,500,500,500,463,37,0
logs/2026-08-05T20-52-45-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_HXshRzvtbwsjgeBALcqdz7.eval,vllm/Qwen/Qwen2.5-72B-Instruct,est,500,500,500,444,56,0
logs/2026-08-05T22-44-32-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_8dUMmgQrgJHBZ5m3R8Ei5j.eval,vllm/Qwen/Qwen3-0.6B,dan,500,500,500,241,259,0
logs/2026-08-05T22-44-32-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_BBKnZHjzSrNu2Pm6rWDBks.eval,vllm/Qwen/Qwen3-0.6B,deu,500,500,500,310,190,0
logs/2026-08-05T22-44-32-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_8FxXRjxkQf6sS9tN5orHeV.eval,vllm/Qwen/Qwen3-0.6B,jpn,500,500,500,259,241,0
logs/2026-08-05T22-44-33-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_X2BBCmDwhn5jiwMaJ9owrN.eval,vllm/Qwen/Qwen3-0.6B,est,500,500,500,98,402,0
logs/2026-08-05T23-35-51-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_6sB7FtNZSuyVDikm6FgSXT.eval,vllm/Qwen/Qwen3-0.6B,dan,500,496,498,110,388,0
logs/2026-08-05T23-35-52-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_ihuHvTaTfyEY2sz6rgLsSk.eval,vllm/Qwen/Qwen3-0.6B,deu,500,500,500,154,346,0
logs/2026-08-05T23-35-52-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_JqAGETKy8YzC2SrqR6KqHL.eval,vllm/Qwen/Qwen3-0.6B,est,500,500,497,20,477,0
logs/2026-08-05T23-35-52-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_6HSZYdoFQoKbaTDkCKLJrN.eval,vllm/Qwen/Qwen3-0.6B,jpn,500,499,499,133,366,0
logs/2026-08-06T00-05-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_WBwjSSPkLiSHEtYLdWRjxD.eval,vllm/Qwen/Qwen3-1.7B,dan,500,500,500,397,103,0
logs/2026-08-06T00-05-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_8wykyfZwQNrYjyVqk5GaMD.eval,vllm/Qwen/Qwen3-1.7B,deu,500,500,500,420,80,0
logs/2026-08-06T00-05-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_3xAwjpPDKtZbkfwN29Yvih.eval,vllm/Qwen/Qwen3-1.7B,est,500,500,500,323,177,0
logs/2026-08-06T00-05-02-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_DcTXDFrT8fuQcnxQdwzRQF.eval,vllm/Qwen/Qwen3-1.7B,jpn,500,492,500,399,101,0
logs/2026-08-06T01-00-11-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_n7cBuxDRfsiPN4PZDkQ4Zh.eval,vllm/Qwen/Qwen3-1.7B,dan,500,500,500,303,197,0
logs/2026-08-06T01-00-11-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_HEX8RguR6EfELtzkrvEkio.eval,vllm/Qwen/Qwen3-1.7B,deu,500,500,500,344,156,0
logs/2026-08-06T01-00-12-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_4w8JCsAo9hXnct2LRUWTNj.eval,vllm/Qwen/Qwen3-1.7B,est,500,499,500,208,292,0
logs/2026-08-06T01-00-12-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_VgeLnf67Hy8RsuLHRsxCBW.eval,vllm/Qwen/Qwen3-1.7B,jpn,500,500,500,285,215,0
logs/2026-08-06T01-34-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_D8Kk453nALP8G9hGqMMSBD.eval,vllm/Qwen/Qwen3-4B,dan,500,500,500,458,42,0
logs/2026-08-06T01-34-00-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_2bKUQQfZGHqPkCw7sPSXu8.eval,vllm/Qwen/Qwen3-4B,deu,500,500,500,455,45,0
logs/2026-08-06T01-34-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_6wXrtAEyXnHkg8GKdQEA4u.eval,vllm/Qwen/Qwen3-4B,est,500,497,499,417,82,0
logs/2026-08-06T01-34-01-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_BBCexqtwER9TnxkUmMDyLB.eval,vllm/Qwen/Qwen3-4B,jpn,500,500,500,456,44,0
logs/2026-08-06T02-31-28-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_eXpoVe4afA553gK9MQqAHa.eval,vllm/Qwen/Qwen3-4B,dan,500,499,499,420,79,0
logs/2026-08-06T02-31-29-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_AdTUDAgrZ29SWx76CrA7FA.eval,vllm/Qwen/Qwen3-4B,deu,500,500,500,419,81,0
logs/2026-08-06T02-31-29-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_j6qm4QWZAAKnDbJHGrLzXR.eval,vllm/Qwen/Qwen3-4B,jpn,500,500,500,414,86,0
logs/2026-08-06T02-31-30-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_TD9CDW4UteNndGKrq5uA5s.eval,vllm/Qwen/Qwen3-4B,est,500,499,499,353,146,0
logs/2026-08-06T02-58-27-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_ebkPdNKr3L7dajXrdH2EqZ.eval,vllm/Qwen/Qwen3-8B,dan,500,500,500,464,36,0
logs/2026-08-06T02-58-27-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_AhDc5EfbS9q2neijKxiAFd.eval,vllm/Qwen/Qwen3-8B,deu,500,500,500,459,41,0
logs/2026-08-06T02-58-27-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_DbyvCH8ybajiCLF4yCgRdo.eval,vllm/Qwen/Qwen3-8B,jpn,500,500,500,448,52,0
logs/2026-08-06T02-58-28-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_YHvxYrGzrhaJLwMS4oRw8h.eval,vllm/Qwen/Qwen3-8B,est,500,500,500,440,60,0
logs/2026-08-06T03-41-33-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_MhMfLemi5Bptb69Bzm966F.eval,vllm/Qwen/Qwen3-8B,dan,500,499,499,443,56,0
logs/2026-08-06T03-41-33-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_CvTPw3HWr9PrLvueZjG3xC.eval,vllm/Qwen/Qwen3-8B,deu,500,500,500,446,54,0
logs/2026-08-06T03-41-34-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_TuWujVWvoLYQLyFaJ2xfh3.eval,vllm/Qwen/Qwen3-8B,est,500,499,500,389,111,0
logs/2026-08-06T03-41-34-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_7Fuoeb7VFj76cAkojQM9ze.eval,vllm/Qwen/Qwen3-8B,jpn,500,500,500,438,62,0
logs/2026-08-06T04-05-19-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_aU5dW8yzCzgvjbSuKPvYEn.eval,vllm/Qwen/Qwen3-14B,dan,500,500,500,474,26,0
logs/2026-08-06T04-05-19-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_YA8ugAYT36wZBnkCveSGxA.eval,vllm/Qwen/Qwen3-14B,deu,500,500,500,460,40,0
logs/2026-08-06T04-05-19-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_hwgctDN8tQYEDn2i2WEmxt.eval,vllm/Qwen/Qwen3-14B,jpn,500,500,500,460,40,0
logs/2026-08-06T04-05-20-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-est@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-est_DwJL46iKJyeA3tBo7qC6x7.eval,vllm/Qwen/Qwen3-14B,est,500,500,500,458,42,0
logs/2026-08-06T05-06-45-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-dan@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-dan_FXA898VAUCzZbjqQBGpVms.eval,vllm/Qwen/Qwen3-14B,dan,500,500,500,470,30,0
logs/2026-08-06T05-06-45-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-deu@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-deu_QcbuP2UacjMRc3qLVkMAYd.eval,vllm/Qwen/Qwen3-14B,deu,500,500,500,460,40,0
logs/2026-08-06T05-06-45-00-00_hf-danish-foundation-models-multilingual-gsm-symbolic-synthetic-jpn@d34a0ffcb2851179ccac891807fa3a29ccd896f6-synthetic-jpn_YXCVfmsdrjQBcTxJJkHeh2.eval,vllm/Qwen/Qwen3-14B,jpn,500,500,500,444,56,0
